query	target	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits
Q7NDG2|Q7NDG2_GLOVI	Q7UQB1|Q7UQB1_RHOBA	0.368	136	85	0	62	197	231	0.589	27	161	164	0.823	4.358E-17	86
Q7NDG2|Q7NDG2_GLOVI	A7SGF7|A7SGF7_NEMVE	0.387	126	76	0	76	201	231	0.545	124	248	249	0.502	5.921E-17	86
Q7NDG2|Q7NDG2_GLOVI	P73392|Y1735_SYNY3	0.371	131	80	0	65	195	231	0.567	3	130	133	0.962	2.015E-16	84
Q7NDG2|Q7NDG2_GLOVI	Q89X15|Q89X15_BRADU	0.355	138	85	0	65	197	231	0.576	45	182	184	0.750	3.716E-16	83
Q7NDG2|Q7NDG2_GLOVI	Q9RD45|Q9RD45_STRCO	0.350	127	81	0	73	199	231	0.550	95	219	219	0.571	1.653E-13	76
Q7NDG2|Q7NDG2_GLOVI	P9WNF5|MP70_MYCTU	0.341	127	83	0	73	199	231	0.550	67	193	193	0.658	1.383E-12	73
D1Z308|D1Z308_BOVIN	D1Z308|D1Z308_BOVIN	1.000	836	0	0	1	836	836	1.000	1	836	836	1.000	0.000E+00	1667
D1Z308|D1Z308_BOVIN	E2QUG4|E2QUG4_CANLF	0.925	836	63	0	1	836	836	1.000	1	836	836	1.000	0.000E+00	1620
D1Z308|D1Z308_BOVIN	A0A3Q1N5X2|A0A3Q1N5X2_BOVIN	0.916	836	68	0	1	836	836	1.000	1	809	809	1.000	0.000E+00	1601
D1Z308|D1Z308_BOVIN	A0A3Q1NNK1|A0A3Q1NNK1_BOVIN	0.914	836	69	0	1	836	836	1.000	1	808	808	1.000	0.000E+00	1598
D1Z308|D1Z308_BOVIN	A0A3Q1MF21|A0A3Q1MF21_BOVIN	0.911	836	72	0	1	836	836	1.000	1	806	806	1.000	0.000E+00	1592
D1Z308|D1Z308_BOVIN	Q15063|POSTN_HUMAN	0.911	836	74	0	1	836	836	1.000	1	836	836	1.000	0.000E+00	1592
D1Z308|D1Z308_BOVIN	G3QUZ5|G3QUZ5_GORGO	0.911	836	74	0	1	836	836	1.000	1	836	836	1.000	0.000E+00	1591
D1Z308|D1Z308_BOVIN	A0A2I3S1C4|A0A2I3S1C4_PANTR	0.909	836	76	0	1	836	836	1.000	1	836	836	1.000	0.000E+00	1588
D1Z308|D1Z308_BOVIN	A0A5F4DDV1|A0A5F4DDV1_CANLF	0.892	836	87	0	1	836	836	1.000	1	809	809	1.000	0.000E+00	1555
D1Z308|D1Z308_BOVIN	A0A2I3S777|A0A2I3S777_PANTR	0.917	810	67	0	1	810	836	0.969	1	810	812	0.998	0.000E+00	1554
D1Z308|D1Z308_BOVIN	A0A5F4DKC3|A0A5F4DKC3_CANLF	0.891	836	88	0	1	836	836	1.000	1	806	806	1.000	0.000E+00	1551
D1Z308|D1Z308_BOVIN	E2QYG1|E2QYG1_CANLF	0.890	836	89	0	1	836	836	1.000	1	808	808	1.000	0.000E+00	1551
D1Z308|D1Z308_BOVIN	A0A2I2ZXC3|A0A2I2ZXC3_GORGO	0.887	836	93	0	1	824	836	0.986	1	836	853	0.980	0.000E+00	1543
D1Z308|D1Z308_BOVIN	A0A2I3SNS9|A0A2I3SNS9_PANTR	0.887	834	93	0	1	824	836	0.986	1	834	865	0.964	0.000E+00	1540
D1Z308|D1Z308_BOVIN	Q62009|POSTN_MOUSE	0.882	838	99	0	1	836	836	1.000	1	838	838	1.000	0.000E+00	1538
D1Z308|D1Z308_BOVIN	Q2KJC7|Q2KJC7_BOVIN	0.881	836	93	0	1	836	836	1.000	1	779	779	1.000	0.000E+00	1532
D1Z308|D1Z308_BOVIN	Q15063-5|POSTN-5_HUMAN	0.879	836	98	0	1	836	836	1.000	1	809	809	1.000	0.000E+00	1527
D1Z308|D1Z308_BOVIN	A0A2I2YTD4|A0A2I2YTD4_GORGO	0.878	836	99	0	1	836	836	1.000	1	809	809	1.000	0.000E+00	1525
D1Z308|D1Z308_BOVIN	A0A2I3SQ41|A0A2I3SQ41_PANTR	0.878	836	99	0	1	836	836	1.000	1	809	809	1.000	0.000E+00	1525
D1Z308|D1Z308_BOVIN	B1ALD9|B1ALD9_HUMAN	0.877	836	99	0	1	836	836	1.000	1	808	808	1.000	0.000E+00	1523
D1Z308|D1Z308_BOVIN	A0A2I2ZP34|A0A2I2ZP34_GORGO	0.876	836	100	0	1	836	836	1.000	1	808	808	1.000	0.000E+00	1521
D1Z308|D1Z308_BOVIN	H2Q7F8|H2Q7F8_PANTR	0.874	836	102	0	1	836	836	1.000	1	808	808	1.000	0.000E+00	1519
D1Z308|D1Z308_BOVIN	A0A5F4CU77|A0A5F4CU77_CANLF	0.860	836	109	0	1	836	836	1.000	1	779	779	1.000	0.000E+00	1491
D1Z308|D1Z308_BOVIN	F6TB66|F6TB66_MONDO	0.858	836	118	0	1	836	836	1.000	1	830	830	1.000	0.000E+00	1485
D1Z308|D1Z308_BOVIN	D3ZAF5|D3ZAF5_RAT	0.856	836	116	0	1	836	836	1.000	1	810	810	1.000	0.000E+00	1482
D1Z308|D1Z308_BOVIN	A0A5F4DBH8|A0A5F4DBH8_CANLF	0.862	824	106	0	1	824	836	0.986	1	769	794	0.969	0.000E+00	1473
D1Z308|D1Z308_BOVIN	Q62009-2|POSTN-2_MOUSE	0.852	836	120	0	1	836	836	1.000	1	811	811	1.000	0.000E+00	1473
D1Z308|D1Z308_BOVIN	Q62009-3|POSTN-3_MOUSE	0.850	836	121	0	1	836	836	1.000	1	810	810	1.000	0.000E+00	1470
D1Z308|D1Z308_BOVIN	Q15063-2|POSTN-2_HUMAN	0.847	836	119	0	1	836	836	1.000	1	779	779	1.000	0.000E+00	1464
D1Z308|D1Z308_BOVIN	A0A2I2YVT8|A0A2I2YVT8_GORGO	0.846	836	120	0	1	836	836	1.000	1	779	779	1.000	0.000E+00	1463
D1Z308|D1Z308_BOVIN	A0A2I3TPJ2|A0A2I3TPJ2_PANTR	0.846	836	120	0	1	836	836	1.000	1	779	779	1.000	0.000E+00	1462
D1Z308|D1Z308_BOVIN	A0A5F4CN27|A0A5F4CN27_CANLF	0.896	781	78	0	1	781	836	0.934	1	754	770	0.979	0.000E+00	1460
D1Z308|D1Z308_BOVIN	Q15063-3|POSTN-3_HUMAN	0.844	836	122	0	1	836	836	1.000	1	781	781	1.000	0.000E+00	1457
D1Z308|D1Z308_BOVIN	A0A5F8GCT4|A0A5F8GCT4_MONDO	0.828	836	138	0	1	836	836	1.000	1	803	803	1.000	0.000E+00	1425
D1Z308|D1Z308_BOVIN	A0A5F4D8M3|A0A5F4D8M3_CANLF	0.826	836	130	0	1	836	836	1.000	1	749	749	1.000	0.000E+00	1422
D1Z308|D1Z308_BOVIN	Q62009-4|POSTN-4_MOUSE	0.826	836	136	0	1	836	836	1.000	1	784	784	1.000	0.000E+00	1422
D1Z308|D1Z308_BOVIN	A0A5F8HIW3|A0A5F8HIW3_MONDO	0.825	836	140	0	1	836	836	1.000	1	802	802	1.000	0.000E+00	1421
D1Z308|D1Z308_BOVIN	A0A097BW25|A0A097BW25_RAT	0.824	836	138	0	1	836	836	1.000	1	783	783	1.000	0.000E+00	1419
D1Z308|D1Z308_BOVIN	Q62009-5|POSTN-5_MOUSE	0.817	836	143	0	1	836	836	1.000	1	783	783	1.000	0.000E+00	1405
D1Z308|D1Z308_BOVIN	Q15063-6|POSTN-6_HUMAN	0.812	836	141	0	1	836	836	1.000	1	749	749	1.000	0.000E+00	1395
D1Z308|D1Z308_BOVIN	Q15063-4|POSTN-4_HUMAN	0.812	836	141	0	1	836	836	1.000	1	751	751	1.000	0.000E+00	1395
D1Z308|D1Z308_BOVIN	A0A2I2YLR3|A0A2I2YLR3_GORGO	0.811	836	141	0	1	836	836	1.000	1	749	749	1.000	0.000E+00	1393
D1Z308|D1Z308_BOVIN	A0A2I3SDV5|A0A2I3SDV5_PANTR	0.811	836	141	0	1	836	836	1.000	1	749	749	1.000	0.000E+00	1393
D1Z308|D1Z308_BOVIN	A0A5F8GQG6|A0A5F8GQG6_MONDO	0.807	836	150	0	1	836	836	1.000	1	779	779	1.000	0.000E+00	1384
D1Z308|D1Z308_BOVIN	Q15063-7|POSTN-7_HUMAN	0.777	836	161	0	1	836	836	1.000	1	721	721	1.000	0.000E+00	1325
D1Z308|D1Z308_BOVIN	A0A5F8HIW0|A0A5F8HIW0_MONDO	0.777	836	167	0	1	836	836	1.000	1	749	749	1.000	0.000E+00	1324
D1Z308|D1Z308_BOVIN	A0A3Q2UC30|A0A3Q2UC30_CHICK	0.777	823	182	0	9	831	836	0.984	10	824	828	0.984	0.000E+00	1304
D1Z308|D1Z308_BOVIN	A0A3Q2U321|A0A3Q2U321_CHICK	0.753	844	203	0	9	831	836	0.984	10	853	857	0.985	0.000E+00	1289
D1Z308|D1Z308_BOVIN	A0A3Q2TUR8|A0A3Q2TUR8_CHICK	0.759	823	197	0	9	831	836	0.984	10	826	830	0.984	0.000E+00	1269
D1Z308|D1Z308_BOVIN	A0A3Q2U1B0|A0A3Q2U1B0_CHICK	0.755	828	201	0	9	831	836	0.984	10	837	841	0.985	0.000E+00	1269
D1Z308|D1Z308_BOVIN	A0A3Q2UBV6|A0A3Q2UBV6_CHICK	0.748	823	198	0	9	831	836	0.984	10	797	801	0.984	0.000E+00	1247
D1Z308|D1Z308_BOVIN	F1N8W3|F1N8W3_CHICK	0.744	823	208	0	9	831	836	0.984	10	821	825	0.984	0.000E+00	1240
D1Z308|D1Z308_BOVIN	F1P4N9|F1P4N9_CHICK	0.733	823	212	0	9	831	836	0.984	10	805	809	0.984	0.000E+00	1217
D1Z308|D1Z308_BOVIN	A0A6I8RT64|A0A6I8RT64_XENTR	0.606	949	327	0	4	835	836	0.995	6	954	955	0.994	0.000E+00	1116
D1Z308|D1Z308_BOVIN	A0A6I8RTB3|A0A6I8RTB3_XENTR	0.638	876	294	0	4	817	836	0.974	6	881	1053	0.832	0.000E+00	1098
D1Z308|D1Z308_BOVIN	A0A6I8RJX8|A0A6I8RJX8_XENTR	0.658	843	278	0	4	817	836	0.974	6	848	1053	0.801	0.000E+00	1097
D1Z308|D1Z308_BOVIN	A0A6I8RCS6|A0A6I8RCS6_XENTR	0.638	876	294	0	4	817	836	0.974	6	881	1053	0.832	0.000E+00	1097
D1Z308|D1Z308_BOVIN	A0A6I8STU8|A0A6I8STU8_XENTR	0.657	844	279	0	4	817	836	0.974	6	849	1021	0.827	0.000E+00	1096
D1Z308|D1Z308_BOVIN	A0A6I8SHV8|A0A6I8SHV8_XENTR	0.657	844	279	0	4	817	836	0.974	6	849	1053	0.802	0.000E+00	1096
D1Z308|D1Z308_BOVIN	A0A6I8Q6H3|A0A6I8Q6H3_XENTR	0.657	844	279	0	4	817	836	0.974	6	849	1053	0.802	0.000E+00	1096
D1Z308|D1Z308_BOVIN	A0A6I8SKP7|A0A6I8SKP7_XENTR	0.657	844	279	0	4	817	836	0.974	6	849	1053	0.802	0.000E+00	1096
D1Z308|D1Z308_BOVIN	F6R8E6|F6R8E6_XENTR	0.657	844	279	0	4	817	836	0.974	6	849	1086	0.777	0.000E+00	1096
D1Z308|D1Z308_BOVIN	A0A6I8SFA1|A0A6I8SFA1_XENTR	0.662	832	267	0	4	835	836	0.995	5	794	795	0.994	0.000E+00	1090
D1Z308|D1Z308_BOVIN	W5MPT1|W5MPT1_LEPOC	0.658	812	274	0	9	810	836	0.959	10	821	821	0.989	0.000E+00	1056
D1Z308|D1Z308_BOVIN	A0A0R4IPF4|A0A0R4IPF4_DANRE	0.596	791	313	0	4	794	836	0.946	5	780	785	0.989	1.486E-291	913
D1Z308|D1Z308_BOVIN	A0A0R4IS83|A0A0R4IS83_DANRE	0.596	791	318	0	4	794	836	0.946	5	792	797	0.989	1.486E-291	913
D1Z308|D1Z308_BOVIN	Q75U66|Q75U66_DANRE	0.595	791	313	0	4	794	836	0.946	5	777	782	0.988	1.334E-290	910
D1Z308|D1Z308_BOVIN	A0A0R4INY2|A0A0R4INY2_DANRE	0.627	738	275	0	4	741	836	0.883	5	742	756	0.976	4.202E-289	906
D1Z308|D1Z308_BOVIN	A0A3B3HQ51|A0A3B3HQ51_ORYLA	0.629	712	262	0	9	714	836	0.844	8	719	729	0.977	1.045E-279	879
D1Z308|D1Z308_BOVIN	A0A3B3HUB7|A0A3B3HUB7_ORYLA	0.660	671	227	0	9	679	836	0.803	8	676	719	0.930	5.010E-279	877
D1Z308|D1Z308_BOVIN	A0A3B3IBI9|A0A3B3IBI9_ORYLA	0.660	671	227	0	9	679	836	0.803	8	676	719	0.930	5.010E-279	877
D1Z308|D1Z308_BOVIN	H2LET9|H2LET9_ORYLA	0.660	671	227	0	9	679	836	0.803	8	676	723	0.925	5.010E-279	877
D1Z308|D1Z308_BOVIN	E7F5I3|E7F5I3_DANRE	0.571	793	327	0	25	817	836	0.949	25	787	882	0.865	3.620E-276	869
D1Z308|D1Z308_BOVIN	H2LEU3|H2LEU3_ORYLA	0.671	646	212	0	9	654	836	0.773	8	652	654	0.986	1.396E-273	861
D1Z308|D1Z308_BOVIN	E9QIF5|E9QIF5_DANRE	0.654	655	226	0	25	679	836	0.783	25	679	695	0.942	1.515E-268	846
D1Z308|D1Z308_BOVIN	H2LEU1|H2LEU1_ORYLA	0.638	671	237	0	9	679	836	0.803	8	664	707	0.929	3.476E-267	842
D1Z308|D1Z308_BOVIN	A0A3B3I1D6|A0A3B3I1D6_ORYLA	0.548	788	355	0	7	794	836	0.943	6	791	824	0.954	3.696E-259	819
D1Z308|D1Z308_BOVIN	A0A3B3HTU1|A0A3B3HTU1_ORYLA	0.544	788	354	0	7	794	836	0.943	6	782	815	0.953	7.584E-257	812
D1Z308|D1Z308_BOVIN	P82198|BGH3_MOUSE	0.501	652	320	0	9	650	836	0.768	9	660	683	0.955	9.295E-186	606
D1Z308|D1Z308_BOVIN	D4A8G5|D4A8G5_RAT	0.511	635	308	0	21	650	836	0.754	26	660	685	0.927	9.295E-186	606
D1Z308|D1Z308_BOVIN	A0A6I8SCL8|A0A6I8SCL8_XENTR	0.519	622	298	0	13	634	836	0.744	13	633	660	0.941	1.269E-185	605
D1Z308|D1Z308_BOVIN	A0A6I8QGD2|A0A6I8QGD2_XENTR	0.501	652	324	0	5	656	836	0.780	7	657	676	0.963	1.269E-185	605
D1Z308|D1Z308_BOVIN	F7D4G3|F7D4G3_XENTR	0.510	636	309	0	25	656	836	0.756	20	655	674	0.944	1.732E-185	605
D1Z308|D1Z308_BOVIN	G3RTB6|G3RTB6_GORGO	0.507	641	314	0	4	641	836	0.763	4	644	693	0.925	1.732E-185	605
D1Z308|D1Z308_BOVIN	Q3UXJ2|Q3UXJ2_MOUSE	0.516	626	301	0	9	630	836	0.744	9	634	651	0.962	3.229E-185	604
D1Z308|D1Z308_BOVIN	Q0V9T4|Q0V9T4_XENTR	0.504	645	317	0	13	653	836	0.767	13	657	677	0.953	4.408E-185	604
D1Z308|D1Z308_BOVIN	H2RC92|H2RC92_PANTR	0.500	652	323	0	4	649	836	0.773	4	655	683	0.955	4.408E-185	604
D1Z308|D1Z308_BOVIN	Q15582|BGH3_HUMAN	0.500	652	323	0	4	649	836	0.773	4	655	683	0.955	4.408E-185	604
D1Z308|D1Z308_BOVIN	G3R261|G3R261_GORGO	0.500	652	323	0	4	649	836	0.773	4	655	683	0.955	4.408E-185	604
D1Z308|D1Z308_BOVIN	A0A2I3RNS3|A0A2I3RNS3_PANTR	0.500	652	323	0	4	649	836	0.773	4	655	706	0.924	4.408E-185	604
D1Z308|D1Z308_BOVIN	A0A1D5PXP9|A0A1D5PXP9_CHICK	0.515	625	302	0	6	630	836	0.748	4	626	680	0.916	2.091E-184	602
D1Z308|D1Z308_BOVIN	A0A6I8RL64|A0A6I8RL64_XENTR	0.519	618	296	0	13	630	836	0.739	13	629	643	0.960	2.854E-184	601
D1Z308|D1Z308_BOVIN	P55906|BGH3_BOVIN	0.501	646	319	0	10	649	836	0.766	10	655	683	0.946	7.261E-184	600
D1Z308|D1Z308_BOVIN	Q503K1|Q503K1_DANRE	0.503	635	314	0	5	639	836	0.760	4	636	677	0.935	1.967E-181	593
D1Z308|D1Z308_BOVIN	A0A6I8QYB9|A0A6I8QYB9_XENTR	0.503	624	308	0	37	656	836	0.742	5	628	647	0.964	4.693E-178	583
D1Z308|D1Z308_BOVIN	H2N1S0|H2N1S0_ORYLA	0.498	633	316	0	7	639	836	0.757	5	634	677	0.931	4.693E-178	583
D1Z308|D1Z308_BOVIN	F1PW10|F1PW10_CANLF	0.525	590	279	0	41	630	836	0.706	1	589	638	0.923	1.628E-177	582
D1Z308|D1Z308_BOVIN	F7D796|F7D796_MONDO	0.497	630	314	0	21	646	836	0.749	26	655	684	0.921	5.649E-177	580
D1Z308|D1Z308_BOVIN	A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	0.509	610	299	0	41	649	836	0.728	5	614	642	0.950	1.960E-176	578
D1Z308|D1Z308_BOVIN	A0A5F8GLY4|A0A5F8GLY4_MONDO	0.472	626	318	0	21	646	836	0.749	26	628	657	0.918	1.126E-162	538
D1Z308|D1Z308_BOVIN	A0A5F8H036|A0A5F8H036_MONDO	0.472	626	318	0	21	646	836	0.749	26	628	657	0.918	1.126E-162	538
D1Z308|D1Z308_BOVIN	A0A6I8SXA7|A0A6I8SXA7_XENTR	0.544	513	233	0	41	553	836	0.614	4	516	537	0.955	5.568E-160	530
D1Z308|D1Z308_BOVIN	A0A6I8QD38|A0A6I8QD38_XENTR	0.540	513	233	0	41	553	836	0.614	26	533	554	0.917	4.273E-158	525
D1Z308|D1Z308_BOVIN	F1MBS3|F1MBS3_BOVIN	0.454	640	341	0	10	649	836	0.766	10	634	649	0.963	2.744E-157	522
D1Z308|D1Z308_BOVIN	A0A6I8SZ77|A0A6I8SZ77_XENTR	0.457	618	310	0	13	630	836	0.739	13	583	626	0.912	4.067E-153	510
D1Z308|D1Z308_BOVIN	W5N0J7|W5N0J7_LEPOC	0.440	634	352	0	9	638	836	0.754	9	642	687	0.923	1.512E-148	497
D1Z308|D1Z308_BOVIN	C3XS70|C3XS70_BRAFL	0.324	634	417	0	6	639	836	0.758	3	620	831	0.744	1.627E-89	321
Q15582|BGH3_HUMAN	H2RC92|H2RC92_PANTR	0.949	683	35	0	1	683	683	1.000	1	683	683	1.000	0.000E+00	1363
Q15582|BGH3_HUMAN	Q15582|BGH3_HUMAN	1.000	683	0	0	1	683	683	1.000	1	683	683	1.000	0.000E+00	1363
Q15582|BGH3_HUMAN	G3R261|G3R261_GORGO	0.949	683	35	0	1	683	683	1.000	1	683	683	1.000	0.000E+00	1363
Q15582|BGH3_HUMAN	A0A2I3RNS3|A0A2I3RNS3_PANTR	0.950	670	33	0	1	670	683	0.981	1	670	706	0.949	0.000E+00	1337
Q15582|BGH3_HUMAN	G3RTB6|G3RTB6_GORGO	0.914	693	59	0	1	683	683	1.000	1	693	693	1.000	0.000E+00	1324
Q15582|BGH3_HUMAN	P55906|BGH3_BOVIN	0.897	683	70	0	1	683	683	1.000	1	683	683	1.000	0.000E+00	1278
Q15582|BGH3_HUMAN	P82198|BGH3_MOUSE	0.879	683	83	0	1	683	683	1.000	1	683	683	1.000	0.000E+00	1249
Q15582|BGH3_HUMAN	D4A8G5|D4A8G5_RAT	0.871	682	88	0	1	682	683	0.999	1	682	685	0.996	0.000E+00	1234
Q15582|BGH3_HUMAN	A0A3Q1MNL9|A0A3Q1MNL9_BOVIN	0.907	638	59	0	46	683	683	0.934	5	642	642	0.994	0.000E+00	1210
Q15582|BGH3_HUMAN	F1PW10|F1PW10_CANLF	0.904	638	61	0	46	683	683	0.934	1	638	638	1.000	0.000E+00	1205
Q15582|BGH3_HUMAN	F7D796|F7D796_MONDO	0.833	678	113	0	4	681	683	0.993	4	680	684	0.990	0.000E+00	1165
Q15582|BGH3_HUMAN	Q3UXJ2|Q3UXJ2_MOUSE	0.880	635	76	0	1	635	683	0.930	1	635	651	0.975	0.000E+00	1163
Q15582|BGH3_HUMAN	F1MBS3|F1MBS3_BOVIN	0.808	683	124	0	1	683	683	1.000	1	649	649	1.000	0.000E+00	1133
Q15582|BGH3_HUMAN	A0A5F8H036|A0A5F8H036_MONDO	0.794	678	134	0	4	681	683	0.993	4	653	657	0.989	0.000E+00	1103
Q15582|BGH3_HUMAN	A0A1D5PXP9|A0A1D5PXP9_CHICK	0.792	671	138	0	12	682	683	0.982	9	674	680	0.979	0.000E+00	1088
Q15582|BGH3_HUMAN	A0A5F8GLY4|A0A5F8GLY4_MONDO	0.798	659	127	0	4	662	683	0.965	4	634	657	0.960	0.000E+00	1078
Q15582|BGH3_HUMAN	Q0V9T4|Q0V9T4_XENTR	0.766	657	153	0	26	682	683	0.962	21	676	677	0.969	0.000E+00	1025
Q15582|BGH3_HUMAN	F7D4G3|F7D4G3_XENTR	0.770	639	147	0	26	664	683	0.936	16	653	674	0.947	0.000E+00	1002
Q15582|BGH3_HUMAN	A0A6I8QGD2|A0A6I8QGD2_XENTR	0.770	639	147	0	26	664	683	0.936	18	655	676	0.944	0.000E+00	1002
Q15582|BGH3_HUMAN	A0A6I8RL64|A0A6I8RL64_XENTR	0.782	610	133	0	26	635	683	0.893	21	630	643	0.949	1.163E-315	975
Q15582|BGH3_HUMAN	A0A6I8SCL8|A0A6I8SCL8_XENTR	0.782	610	133	0	26	635	683	0.893	21	630	660	0.924	1.163E-315	975
Q15582|BGH3_HUMAN	A0A6I8QYB9|A0A6I8QYB9_XENTR	0.764	623	147	0	42	664	683	0.912	5	626	647	0.961	1.300E-313	969
Q15582|BGH3_HUMAN	H2N1S0|H2N1S0_ORYLA	0.667	654	215	0	26	679	683	0.958	19	666	677	0.957	7.522E-278	865
Q15582|BGH3_HUMAN	Q503K1|Q503K1_DANRE	0.705	609	179	0	26	634	683	0.892	20	627	677	0.898	1.271E-276	862
Q15582|BGH3_HUMAN	A0A6I8SZ77|A0A6I8SZ77_XENTR	0.695	610	172	0	26	635	683	0.893	21	584	626	0.901	5.531E-272	848
Q15582|BGH3_HUMAN	A0A6I8QD38|A0A6I8QD38_XENTR	0.785	515	109	0	46	560	683	0.754	26	534	554	0.919	9.379E-265	827
Q15582|BGH3_HUMAN	A0A6I8SXA7|A0A6I8SXA7_XENTR	0.780	515	113	0	46	560	683	0.754	4	517	537	0.957	1.953E-262	821
Q15582|BGH3_HUMAN	W5N0J7|W5N0J7_LEPOC	0.581	655	273	0	26	678	683	0.956	21	675	687	0.953	4.861E-232	733
Q15582|BGH3_HUMAN	H0Y8L3|H0Y8L3_HUMAN	0.858	400	52	0	284	683	683	0.586	2	366	366	0.997	5.877E-225	712
Q15582|BGH3_HUMAN	A0A6I8SFA1|A0A6I8SFA1_XENTR	0.547	607	274	0	30	634	683	0.886	26	632	795	0.764	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8RT64|A0A6I8RT64_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	955	0.636	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8STU8|A0A6I8STU8_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1021	0.595	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8SHV8|A0A6I8SHV8_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1053	0.576	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8RJX8|A0A6I8RJX8_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1053	0.576	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8Q6H3|A0A6I8Q6H3_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1053	0.576	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8SKP7|A0A6I8SKP7_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1053	0.576	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8RCS6|A0A6I8RCS6_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1053	0.576	6.311E-197	631
Q15582|BGH3_HUMAN	A0A6I8RTB3|A0A6I8RTB3_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1053	0.576	6.311E-197	631
Q15582|BGH3_HUMAN	F6R8E6|F6R8E6_XENTR	0.547	607	274	0	30	634	683	0.886	27	633	1086	0.559	6.311E-197	631
Q15582|BGH3_HUMAN	W5MPT1|W5MPT1_LEPOC	0.539	608	279	0	28	634	683	0.889	23	630	821	0.741	2.160E-193	621
Q15582|BGH3_HUMAN	Q62009-5|POSTN-5_MOUSE	0.533	610	284	0	26	634	683	0.892	23	632	783	0.779	4.414E-191	614
Q15582|BGH3_HUMAN	Q62009-4|POSTN-4_MOUSE	0.533	610	284	0	26	634	683	0.892	23	632	784	0.778	4.414E-191	614
Q15582|BGH3_HUMAN	Q62009-3|POSTN-3_MOUSE	0.533	610	284	0	26	634	683	0.892	23	632	810	0.753	4.414E-191	614
Q15582|BGH3_HUMAN	Q62009-2|POSTN-2_MOUSE	0.533	610	284	0	26	634	683	0.892	23	632	811	0.752	4.414E-191	614
Q15582|BGH3_HUMAN	Q62009|POSTN_MOUSE	0.533	610	284	0	26	634	683	0.892	23	632	838	0.728	4.414E-191	614
Q15582|BGH3_HUMAN	A0A097BW25|A0A097BW25_RAT	0.533	610	284	0	26	634	683	0.892	23	632	783	0.779	8.253E-191	613
Q15582|BGH3_HUMAN	D3ZAF5|D3ZAF5_RAT	0.533	610	284	0	26	634	683	0.892	23	632	810	0.753	8.253E-191	613
Q15582|BGH3_HUMAN	A0A3Q2UBV6|A0A3Q2UBV6_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	801	0.762	2.110E-190	612
Q15582|BGH3_HUMAN	F1P4N9|F1P4N9_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	809	0.754	2.110E-190	612
Q15582|BGH3_HUMAN	F1N8W3|F1N8W3_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	825	0.739	2.110E-190	612
Q15582|BGH3_HUMAN	A0A3Q2UC30|A0A3Q2UC30_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	828	0.737	2.110E-190	612
Q15582|BGH3_HUMAN	A0A3Q2TUR8|A0A3Q2TUR8_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	830	0.735	2.110E-190	612
Q15582|BGH3_HUMAN	A0A3Q2U1B0|A0A3Q2U1B0_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	841	0.725	2.110E-190	612
Q15582|BGH3_HUMAN	A0A3Q2U321|A0A3Q2U321_CHICK	0.532	610	285	0	26	634	683	0.892	22	631	857	0.712	2.110E-190	612
Q15582|BGH3_HUMAN	H2LEU3|H2LEU3_ORYLA	0.532	608	284	0	28	634	683	0.889	21	628	654	0.930	7.376E-190	610
Q15582|BGH3_HUMAN	H2LEU1|H2LEU1_ORYLA	0.532	608	284	0	28	634	683	0.889	21	628	707	0.860	7.376E-190	610
Q15582|BGH3_HUMAN	A0A3B3HUB7|A0A3B3HUB7_ORYLA	0.532	608	284	0	28	634	683	0.889	21	628	719	0.846	7.376E-190	610
Q15582|BGH3_HUMAN	A0A3B3IBI9|A0A3B3IBI9_ORYLA	0.532	608	284	0	28	634	683	0.889	21	628	719	0.846	7.376E-190	610
Q15582|BGH3_HUMAN	H2LET9|H2LET9_ORYLA	0.532	608	284	0	28	634	683	0.889	21	628	723	0.841	7.376E-190	610
Q15582|BGH3_HUMAN	A0A3B3HQ51|A0A3B3HQ51_ORYLA	0.532	608	284	0	28	634	683	0.889	21	628	729	0.834	7.376E-190	610
Q15582|BGH3_HUMAN	A0A5F8HIW0|A0A5F8HIW0_MONDO	0.533	605	282	0	30	634	683	0.886	25	629	749	0.808	3.525E-189	608
